YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,StratificationCategoryID1,StratificationID1
2018,2018,PA,Pennsylvania,NVSS,Diabetes,"cases per 100,000",Crude Rate,88.5,88.5,86.8,90.1,Overall,Overall,42,OVERALL,OVR
2018,2018,MA,Massachusetts,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,74.5,74.5,66.2,82.9,Race/Ethnicity,"Black, non-Hispanic",25,RACE,BLK
2018,2018,VA,Virginia,NVSS,Diabetes,,Number,134,134,,,Race/Ethnicity,Asian or Pacific Islander,51,RACE,API
2018,2018,AZ,Arizona,NVSS,Diabetes,"cases per 100,000",Crude Rate,128.6,128.6,115.7,141.5,Race/Ethnicity,American Indian or Alaska Native,4,RACE,AIAN
2018,2018,NV,Nevada,NVSS,Diabetes,,Number,220,220,,,Race/Ethnicity,"Black, non-Hispanic",32,RACE,BLK
2018,2018,WI,Wisconsin,NVSS,Diabetes,,Number,5748,"5,748",,,Overall,Overall,55,OVERALL,OVR
2018,2018,DE,Delaware,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,99.9,99.9,85.8,114,Race/Ethnicity,"Black, non-Hispanic",10,RACE,BLK
2018,2018,GA,Georgia,NVSS,Diabetes,"cases per 100,000",Crude Rate,74.1,74.1,71.8,76.3,Race/Ethnicity,"White, non-Hispanic",13,RACE,WHT
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,158.6,158.6,138.8,178.5,Race/Ethnicity,American Indian or Alaska Native,35,RACE,AIAN
2018,2018,WV,West Virginia,NVSS,Diabetes,"cases per 100,000",Crude Rate,129.9,129.9,105.1,158.8,Race/Ethnicity,"Black, non-Hispanic",54,RACE,BLK
2018,2018,CA,California,NVSS,Diabetes,"cases per 100,000",Crude Rate,56.6,56.6,55.4,57.8,Race/Ethnicity,Hispanic,6,RACE,HIS
2018,2018,IN,Indiana,NVSS,Diabetes,,Number,5878,"5,878",,,Race/Ethnicity,"White, non-Hispanic",18,RACE,WHT
2018,2018,IA,Iowa,NVSS,Diabetes,"cases per 100,000",Crude Rate,75.9,75.9,61.5,90.4,Race/Ethnicity,"Black, non-Hispanic",19,RACE,BLK
2018,2018,OH,Ohio,NVSS,Diabetes,,Number,10281,"10,281",,,Race/Ethnicity,"White, non-Hispanic",39,RACE,WHT
2018,2018,KS,Kansas,NVSS,Diabetes,"cases per 100,000",Crude Rate,32.2,32.2,26.2,38.1,Race/Ethnicity,Hispanic,20,RACE,HIS
2018,2018,NV,Nevada,NVSS,Diabetes,"cases per 100,000",Crude Rate,23.6,23.6,20.4,26.8,Race/Ethnicity,Hispanic,32,RACE,HIS
2018,2018,CO,Colorado,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,110.7,110.7,102.4,118.9,Race/Ethnicity,Hispanic,8,RACE,HIS
2018,2018,MA,Massachusetts,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,35.2,35.2,33.6,36.9,Gender,Female,25,GENDER,GENF
2018,2018,LA,Louisiana,NVSS,Diabetes,"cases per 100,000",Crude Rate,100.8,100.8,95.7,105.8,Race/Ethnicity,"Black, non-Hispanic",22,RACE,BLK
2018,2018,NY,New York,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,41.7,41.7,38.6,44.8,Race/Ethnicity,Asian or Pacific Islander,36,RACE,API
2018,2018,FL,Florida,NVSS,Diabetes,"cases per 100,000",Crude Rate,30.4,30.4,26.2,34.5,Race/Ethnicity,Asian or Pacific Islander,12,RACE,API
2018,2018,SD,South Dakota,NVSS,Diabetes,,Number,456,456,,,Gender,Female,46,GENDER,GENF
2018,2018,OH,Ohio,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,61.1,61.1,50.6,71.7,Race/Ethnicity,Hispanic,39,RACE,HIS
2018,2018,OK,Oklahoma,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,97.7,97.7,74,126.6,Race/Ethnicity,Asian or Pacific Islander,40,RACE,API
2018,2018,RI,Rhode Island,NVSS,Diabetes,"cases per 100,000",Crude Rate,80.7,80.7,61.3,104.3,Race/Ethnicity,"Black, non-Hispanic",44,RACE,BLK
2018,2018,TN,Tennessee,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,41.5,41.5,28,59.2,Race/Ethnicity,Asian or Pacific Islander,47,RACE,API
2018,2018,VA,Virginia,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,45.1,45.1,43.3,46.9,Gender,Female,51,GENDER,GENF
2018,2018,AZ,Arizona,NVSS,Diabetes,,Number,98,98,,,Race/Ethnicity,Asian or Pacific Islander,4,RACE,API
2018,2018,MD,Maryland,NVSS,Diabetes,"cases per 100,000",Crude Rate,17.5,17.5,14.2,20.8,Race/Ethnicity,Hispanic,24,RACE,HIS
2018,2018,TN,Tennessee,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,68,68,65.6,70.4,Gender,Female,47,GENDER,GENF
2018,2018,PA,Pennsylvania,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,84.9,84.9,79.9,89.8,Race/Ethnicity,"Black, non-Hispanic",42,RACE,BLK
2018,2018,ND,North Dakota,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,70.7,70.7,65,76.5,Race/Ethnicity,"White, non-Hispanic",38,RACE,WHT
2018,2018,PA,Pennsylvania,NVSS,Diabetes,,Number,153,153,,,Overall,Overall,42,OVERALL,OVR
2018,2018,TN,Tennessee,NVSS,Diabetes,,Number,33,33,,,Race/Ethnicity,Asian or Pacific Islander,47,RACE,API
2018,2018,NV,Nevada,NVSS,Diabetes,,Number,1397,"1,397",,,Race/Ethnicity,"White, non-Hispanic",32,RACE,WHT
2018,2018,IL,Illinois,NVSS,Diabetes,,Number,1464,"1,464",,,Race/Ethnicity,"Black, non-Hispanic",17,RACE,BLK
2018,2018,CA,California,NVSS,Diabetes,,Number,14308,"14,308",,,Gender,Female,6,GENDER,GENF
2018,2018,SC,South Carolina,NVSS,Diabetes,"cases per 100,000",Crude Rate,23.6,23.6,14.9,35.4,Race/Ethnicity,Asian or Pacific Islander,45,RACE,API
2018,2018,AK,Alaska,NVSS,Diabetes,"cases per 100,000",Crude Rate,29.5,29.5,23.8,35.1,Gender,Female,2,GENDER,GENF
2018,2018,MN,Minnesota,NVSS,Diabetes,"cases per 100,000",Crude Rate,70.1,70.1,62,78.3,Race/Ethnicity,"Black, non-Hispanic",27,RACE,BLK
2018,2018,KS,Kansas,NVSS,Diabetes,,Number,176,176,,,Race/Ethnicity,"Black, non-Hispanic",20,RACE,BLK
2018,2018,SC,South Carolina,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,2.2,2.2,1.8,2.5,Overall,Overall,45,OVERALL,OVR
2018,2018,AR,Arkansas,NVSS,Diabetes,"cases per 100,000",Crude Rate,90.6,90.6,85.8,95.3,Gender,Female,5,GENDER,GENF
2018,2018,UT,Utah,NVSS,Diabetes,,Number,45,45,,,Race/Ethnicity,American Indian or Alaska Native,49,RACE,AIAN
2018,2018,IA,Iowa,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,1.6,1.6,1.2,2.1,Overall,Overall,19,OVERALL,OVR
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Crude Rate,77.9,77.9,72.6,83.2,Gender,Female,35,GENDER,GENF
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Crude Rate,77.9,77.9,72.6,83.2,Gender,Female,35,GENDER,GENF
2018,2018,AR,Arkansas,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,80.3,80.3,77.1,83.5,Race/Ethnicity,"White, non-Hispanic",5,RACE,WHT
2018,2018,IL,Illinois,NVSS,Diabetes,"cases per 100,000",Crude Rate,1.3,1.3,1.1,1.5,Overall,Overall,17,OVERALL,OVR
2018,2018,MI,Michigan,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,50.7,50.7,49.1,52.4,Gender,Female,26,GENDER,GENF
2018,2018,VT,Vermont,NVSS,Diabetes,"cases per 100,000",Crude Rate,103.8,103.8,92.6,115,Gender,Female,50,GENDER,GENF
2018,2018,AZ,Arizona,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,157.5,157.5,141.3,173.8,Race/Ethnicity,American Indian or Alaska Native,4,RACE,AIAN
2018,2018,TX,Texas,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,71.5,71.5,70.2,72.8,Race/Ethnicity,"White, non-Hispanic",48,RACE,WHT
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,158.6,158.6,138.8,178.5,Race/Ethnicity,American Indian or Alaska Native,35,RACE,AIAN
2018,2018,TN,Tennessee,NVSS,Diabetes,,Number,5526,"5,526",,,Race/Ethnicity,"White, non-Hispanic",47,RACE,WHT
2018,2018,GA,Georgia,NVSS,Diabetes,,Number,2768,"2,768",,,Race/Ethnicity,"Black, non-Hispanic",13,RACE,BLK
2018,2018,WV,West Virginia,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,138.6,138.6,111.3,170.5,Race/Ethnicity,"Black, non-Hispanic",54,RACE,BLK
2018,2018,NC,North Carolina,NVSS,Diabetes,"cases per 100,000",Crude Rate,71.3,71.3,69,73.5,Gender,Female,37,GENDER,GENF
2018,2018,US,United States,NVSS,Diabetes,,Number,275929,"275,929",,,Overall,Overall,59,OVERALL,OVR
2018,2018,OK,Oklahoma,NVSS,Diabetes,"cases per 100,000",Crude Rate,149.4,149.4,144,154.8,Gender,Female,40,GENDER,GENF
2018,2018,NE,Nebraska,NVSS,Diabetes,"cases per 100,000",Crude Rate,1.4,1.4,0.9,2,Overall,Overall,31,OVERALL,OVR
2018,2018,OR,Oregon,NVSS,Diabetes,"cases per 100,000",Crude Rate,106.9,106.9,103.8,110,Overall,Overall,41,OVERALL,OVR
2018,2018,NC,North Carolina,NVSS,Diabetes,,Number,5859,"5,859",,,Race/Ethnicity,"White, non-Hispanic",37,RACE,WHT
2018,2018,MO,Missouri,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,35.3,35.3,25.7,47.2,Race/Ethnicity,Hispanic,29,RACE,HIS
2018,2018,WA,Washington,NVSS,Diabetes,,Number,269,269,,,Race/Ethnicity,Hispanic,53,RACE,HIS
2018,2018,KY,Kentucky,NVSS,Diabetes,,Number,5975,"5,975",,,Race/Ethnicity,"White, non-Hispanic",21,RACE,WHT
2018,2018,MS,Mississippi,NVSS,Diabetes,"cases per 100,000",Crude Rate,129.6,129.6,123,136.3,Race/Ethnicity,"Black, non-Hispanic",28,RACE,BLK
2018,2018,WV,West Virginia,NVSS,Diabetes,,Number,1115,"1,115",,,Gender,Female,54,GENDER,GENF
2018,2018,CO,Colorado,NVSS,Diabetes,,Number,87,87,,,Race/Ethnicity,Asian or Pacific Islander,8,RACE,API
2018,2018,RI,Rhode Island,NVSS,Diabetes,,Number,998,998,,,Overall,Overall,44,OVERALL,OVR
2018,2018,NY,New York,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,41.7,41.7,38.6,44.8,Race/Ethnicity,Asian or Pacific Islander,36,RACE,API
2018,2018,OK,Oklahoma,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,200.9,200.9,183.1,218.6,Race/Ethnicity,"Black, non-Hispanic",40,RACE,BLK
2018,2018,KS,Kansas,NVSS,Diabetes,,Number,2114,"2,114",,,Race/Ethnicity,"White, non-Hispanic",20,RACE,WHT
2018,2018,MN,Minnesota,NVSS,Diabetes,"cases per 100,000",Crude Rate,115.2,115.2,112.1,118.3,Race/Ethnicity,"White, non-Hispanic",27,RACE,WHT
2018,2018,IN,Indiana,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,127.7,127.7,117.8,137.5,Race/Ethnicity,"Black, non-Hispanic",18,RACE,BLK
2018,2018,NV,Nevada,NVSS,Diabetes,"cases per 100,000",Crude Rate,53.4,53.4,45,61.8,Race/Ethnicity,Asian or Pacific Islander,32,RACE,API
2018,2018,NJ,New Jersey,NVSS,Diabetes,"cases per 100,000",Crude Rate,36.6,36.6,33.9,39.4,Race/Ethnicity,Hispanic,34,RACE,HIS
2018,2018,KY,Kentucky,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,168.3,168.3,153.8,182.9,Race/Ethnicity,"Black, non-Hispanic",21,RACE,BLK
2018,2018,DC,District of Columbia,NVSS,Diabetes,,Number,25,25,,,Overall,Overall,11,OVERALL,OVR
2018,2018,MN,Minnesota,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,76.5,76.5,58.9,97.7,Race/Ethnicity,Hispanic,27,RACE,HIS
2018,2018,OH,Ohio,NVSS,Diabetes,"cases per 100,000",Crude Rate,104.9,104.9,103,106.7,Overall,Overall,39,OVERALL,OVR
2018,2018,UT,Utah,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,71.9,71.9,53,95.3,Race/Ethnicity,Asian or Pacific Islander,49,RACE,API
2018,2018,FL,Florida,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,33.5,33.5,21.7,49.5,Race/Ethnicity,American Indian or Alaska Native,12,RACE,AIAN
2018,2018,CT,Connecticut,NVSS,Diabetes,,Number,972,972,,,Gender,Female,9,GENDER,GENF
2018,2018,NY,New York,NVSS,Diabetes,"cases per 100,000",Crude Rate,106.8,106.8,103,110.5,Race/Ethnicity,"Black, non-Hispanic",36,RACE,BLK
2018,2018,TN,Tennessee,NVSS,Diabetes,"cases per 100,000",Crude Rate,109.3,109.3,106.4,112.1,Race/Ethnicity,"White, non-Hispanic",47,RACE,WHT
2018,2018,OH,Ohio,NVSS,Diabetes,,Number,1744,"1,744",,,Race/Ethnicity,"Black, non-Hispanic",39,RACE,BLK
2018,2018,NE,Nebraska,NVSS,Diabetes,,Number,121,121,,,Race/Ethnicity,"Black, non-Hispanic",31,RACE,BLK
2018,2018,OK,Oklahoma,NVSS,Diabetes,,Number,6570,"6,570",,,Overall,Overall,40,OVERALL,OVR
2018,2018,MO,Missouri,NVSS,Diabetes,"cases per 100,000",Crude Rate,82.2,82.2,75.8,88.7,Race/Ethnicity,"Black, non-Hispanic",29,RACE,BLK
2018,2018,IA,Iowa,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,60.9,60.9,37.7,93.1,Race/Ethnicity,Asian or Pacific Islander,19,RACE,API
2018,2018,MD,Maryland,NVSS,Diabetes,"cases per 100,000",Crude Rate,32.7,32.7,27.2,38.1,Race/Ethnicity,Asian or Pacific Islander,24,RACE,API
2018,2018,VA,Virginia,NVSS,Diabetes,"cases per 100,000",Crude Rate,10.6,10.6,8.5,13.1,Race/Ethnicity,Hispanic,51,RACE,HIS
2018,2018,TX,Texas,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,2,2,1.8,2.1,Overall,Overall,48,OVERALL,OVR
2018,2018,MT,Montana,NVSS,Diabetes,,Number,22,22,,,Overall,Overall,30,OVERALL,OVR
2018,2018,MD,Maryland,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,55.8,55.8,53.5,58.1,Gender,Female,24,GENDER,GENF
2018,2018,FL,Florida,NVSS,Diabetes,"cases per 100,000",Crude Rate,44.1,44.1,42.3,45.8,Race/Ethnicity,Hispanic,12,RACE,HIS
2018,2018,AK,Alaska,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,36.1,36.1,30.5,41.6,Race/Ethnicity,"White, non-Hispanic",2,RACE,WHT
2018,2018,PA,Pennsylvania,NVSS,Diabetes,"cases per 100,000",Crude Rate,32.1,32.1,28.5,35.6,Race/Ethnicity,Hispanic,42,RACE,HIS
2018,2018,MI,Michigan,NVSS,Diabetes,,Number,91,91,,,Race/Ethnicity,American Indian or Alaska Native,26,RACE,AIAN
2018,2018,NC,North Carolina,NVSS,Diabetes,,Number,129,129,,,Race/Ethnicity,American Indian or Alaska Native,37,RACE,AIAN
2018,2018,AZ,Arizona,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,45.2,45.2,43.3,47.2,Gender,Female,4,GENDER,GENF
2018,2018,KY,Kentucky,NVSS,Diabetes,,Number,3001,"3,001",,,Gender,Female,21,GENDER,GENF
2018,2018,UT,Utah,NVSS,Diabetes,,Number,34,34,,,Overall,Overall,49,OVERALL,OVR
2018,2018,WY,Wyoming,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,81.9,81.9,75,88.9,Overall,Overall,56,OVERALL,OVR
2018,2018,NY,New York,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,67.9,67.9,64.8,70.9,Race/Ethnicity,Hispanic,36,RACE,HIS
2018,2018,MS,Mississippi,NVSS,Diabetes,"cases per 100,000",Crude Rate,129.1,129.1,123.7,134.5,Race/Ethnicity,"White, non-Hispanic",28,RACE,WHT
2018,2018,UT,Utah,NVSS,Diabetes,,Number,129,129,,,Race/Ethnicity,Hispanic,49,RACE,HIS
2018,2018,WV,West Virginia,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,94.5,94.5,90.6,98.5,Race/Ethnicity,"White, non-Hispanic",54,RACE,WHT
2018,2018,SD,South Dakota,NVSS,Diabetes,"cases per 100,000",Crude Rate,197.8,197.8,166.4,229.1,Race/Ethnicity,American Indian or Alaska Native,46,RACE,AIAN
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Crude Rate,90.5,90.5,83.9,97.1,Race/Ethnicity,"White, non-Hispanic",35,RACE,WHT
2018,2018,IA,Iowa,NVSS,Diabetes,"cases per 100,000",Crude Rate,116.3,116.3,112.3,120.4,Race/Ethnicity,"White, non-Hispanic",19,RACE,WHT
2018,2018,AL,Alabama,NVSS,Diabetes,"cases per 100,000",Crude Rate,57.6,57.6,54.7,60.6,Gender,Female,1,GENDER,GENF
2018,2018,ND,North Dakota,NVSS,Diabetes,"cases per 100,000",Crude Rate,73.6,73.6,64.9,82.4,Gender,Female,38,GENDER,GENF
2018,2018,SD,South Dakota,NVSS,Diabetes,,Number,1005,"1,005",,,Overall,Overall,46,OVERALL,OVR
2018,2018,OR,Oregon,NVSS,Diabetes,"cases per 100,000",Crude Rate,29.8,29.8,25.3,34.4,Race/Ethnicity,Hispanic,41,RACE,HIS
2018,2018,SC,South Carolina,NVSS,Diabetes,,Number,60,60,,,Race/Ethnicity,Hispanic,45,RACE,HIS
2018,2018,SC,South Carolina,NVSS,Diabetes,,Number,1667,"1,667",,,Race/Ethnicity,"Black, non-Hispanic",45,RACE,BLK
2018,2018,OH,Ohio,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,64.3,64.3,62.6,66,Gender,Female,39,GENDER,GENF
2018,2018,ID,Idaho,NVSS,Diabetes,"cases per 100,000",Crude Rate,27.8,27.8,21.3,35.7,Race/Ethnicity,Hispanic,16,RACE,HIS
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,1.8,1.8,1.3,2.5,Overall,Overall,35,OVERALL,OVR
2018,2018,MI,Michigan,NVSS,Diabetes,"cases per 100,000",Crude Rate,39.1,39.1,33.7,44.5,Race/Ethnicity,Hispanic,26,RACE,HIS
2018,2018,AR,Arkansas,NVSS,Diabetes,,Number,2542,"2,542",,,Race/Ethnicity,"White, non-Hispanic",5,RACE,WHT
2018,2018,TX,Texas,NVSS,Diabetes,,Number,12115,"12,115",,,Race/Ethnicity,"White, non-Hispanic",48,RACE,WHT
2018,2018,OH,Ohio,NVSS,Diabetes,,Number,10281,"10,281",,,Race/Ethnicity,"White, non-Hispanic",39,RACE,WHT
2018,2018,TX,Texas,NVSS,Diabetes,"cases per 100,000",Crude Rate,36.8,36.8,26.2,50.3,Race/Ethnicity,American Indian or Alaska Native,48,RACE,AIAN
2018,2018,NC,North Carolina,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,111.2,111.2,106.7,115.7,Race/Ethnicity,"Black, non-Hispanic",37,RACE,BLK
2018,2018,AZ,Arizona,NVSS,Diabetes,"cases per 100,000",Crude Rate,89,89,86.1,92,Race/Ethnicity,"White, non-Hispanic",4,RACE,WHT
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Crude Rate,77.3,77.3,72,82.7,Race/Ethnicity,Hispanic,35,RACE,HIS
2018,2018,KS,Kansas,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,164.9,164.9,112.8,232.8,Race/Ethnicity,American Indian or Alaska Native,20,RACE,AIAN
2018,2018,ID,Idaho,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,1.4,1.4,0.9,2,Overall,Overall,16,OVERALL,OVR
2018,2018,FL,Florida,NVSS,Diabetes,,Number,6974,"6,974",,,Gender,Female,12,GENDER,GENF
2018,2018,NJ,New Jersey,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,38.8,38.8,34.3,43.3,Race/Ethnicity,Asian or Pacific Islander,34,RACE,API
2018,2018,TX,Texas,NVSS,Diabetes,"cases per 100,000",Crude Rate,36.8,36.8,26.2,50.3,Race/Ethnicity,American Indian or Alaska Native,48,RACE,AIAN
2018,2018,NE,Nebraska,NVSS,Diabetes,,Number,1834,"1,834",,,Race/Ethnicity,"White, non-Hispanic",31,RACE,WHT
2018,2018,NY,New York,NVSS,Diabetes,"cases per 100,000",Crude Rate,106.8,106.8,103,110.5,Race/Ethnicity,"Black, non-Hispanic",36,RACE,BLK
2018,2018,NY,New York,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,57.2,57.2,56.3,58.2,Overall,Overall,36,OVERALL,OVR
2018,2018,OR,Oregon,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,77.4,77.4,64.4,90.3,Race/Ethnicity,Hispanic,41,RACE,HIS
2018,2018,OH,Ohio,NVSS,Diabetes,,Number,142,142,,,Race/Ethnicity,Hispanic,39,RACE,HIS
2018,2018,CO,Colorado,NVSS,Diabetes,"cases per 100,000",Crude Rate,79.6,79.6,76.8,82.4,Race/Ethnicity,"White, non-Hispanic",8,RACE,WHT
2018,2018,DE,Delaware,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,40.7,40.7,36,45.5,Gender,Female,10,GENDER,GENF
2018,2018,WA,Washington,NVSS,Diabetes,"cases per 100,000",Crude Rate,67.8,67.8,65.1,70.4,Gender,Female,53,GENDER,GENF
2018,2018,IL,Illinois,NVSS,Diabetes,,Number,553,553,,,Race/Ethnicity,Hispanic,17,RACE,HIS
2018,2018,NV,Nevada,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,116.1,116.1,80.4,162.2,Race/Ethnicity,American Indian or Alaska Native,32,RACE,AIAN
2018,2018,RI,Rhode Island,NVSS,Diabetes,"cases per 100,000",Crude Rate,112.8,112.8,105.3,120.3,Race/Ethnicity,"White, non-Hispanic",44,RACE,WHT
2018,2018,NC,North Carolina,NVSS,Diabetes,"cases per 100,000",Crude Rate,13.3,13.3,11.1,15.6,Race/Ethnicity,Hispanic,37,RACE,HIS
2018,2018,ID,Idaho,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,155.3,155.3,103.2,224.4,Race/Ethnicity,American Indian or Alaska Native,16,RACE,AIAN
2018,2018,ND,North Dakota,NVSS,Diabetes,,Number,696,696,,,Overall,Overall,38,OVERALL,OVR
2018,2018,WA,Washington,NVSS,Diabetes,"cases per 100,000",Crude Rate,72.2,72.2,63.5,80.9,Race/Ethnicity,"Black, non-Hispanic",53,RACE,BLK
2018,2018,SC,South Carolina,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,119.7,119.7,113.8,125.6,Race/Ethnicity,"Black, non-Hispanic",45,RACE,BLK
2018,2018,RI,Rhode Island,NVSS,Diabetes,,Number,42,42,,,Race/Ethnicity,Hispanic,44,RACE,HIS
2018,2018,TN,Tennessee,NVSS,Diabetes,,Number,1277,"1,277",,,Race/Ethnicity,"Black, non-Hispanic",47,RACE,BLK
2018,2018,UT,Utah,NVSS,Diabetes,"cases per 100,000",Crude Rate,45.2,45.2,41.9,48.5,Gender,Female,49,GENDER,GENF
2018,2018,TX,Texas,NVSS,Diabetes,,Number,10452,"10,452",,,Gender,Female,48,GENDER,GENF
2018,2018,NJ,New Jersey,NVSS,Diabetes,,Number,1138,"1,138",,,Race/Ethnicity,"Black, non-Hispanic",34,RACE,BLK
2018,2018,RI,Rhode Island,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,52.5,52.5,47.5,57.4,Gender,Female,44,GENDER,GENF
2018,2018,AL,Alabama,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,42.3,42.3,40.1,44.5,Gender,Female,1,GENDER,GENF
2018,2018,OR,Oregon,NVSS,Diabetes,,Number,78,78,,,Race/Ethnicity,American Indian or Alaska Native,41,RACE,AIAN
2018,2018,WI,Wisconsin,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,76.1,76.1,61.3,90.9,Race/Ethnicity,Hispanic,55,RACE,HIS
2018,2018,TX,Texas,NVSS,Diabetes,,Number,7080,"7,080",,,Race/Ethnicity,Hispanic,48,RACE,HIS
2018,2018,NE,Nebraska,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,82.9,82.9,62.1,108.5,Race/Ethnicity,Hispanic,31,RACE,HIS
2018,2018,NC,North Carolina,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,111.2,111.2,106.7,115.7,Race/Ethnicity,"Black, non-Hispanic",37,RACE,BLK
2018,2018,CA,California,NVSS,Diabetes,,Number,559,559,,,Overall,Overall,6,OVERALL,OVR
2018,2018,DC,District of Columbia,NVSS,Diabetes,,Number,463,463,,,Race/Ethnicity,"Black, non-Hispanic",11,RACE,BLK
2018,2018,NV,Nevada,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,44.9,44.9,38.4,51.5,Race/Ethnicity,Hispanic,32,RACE,HIS
2018,2018,MN,Minnesota,NVSS,Diabetes,"cases per 100,000",Crude Rate,25.2,25.2,19.9,31.5,Race/Ethnicity,Hispanic,27,RACE,HIS
2018,2018,CT,Connecticut,NVSS,Diabetes,"cases per 100,000",Crude Rate,62.8,62.8,54.9,70.7,Race/Ethnicity,"Black, non-Hispanic",9,RACE,BLK
2018,2018,OK,Oklahoma,NVSS,Diabetes,,Number,63,63,,,Race/Ethnicity,Asian or Pacific Islander,40,RACE,API
2018,2018,NY,New York,NVSS,Diabetes,,Number,3155,"3,155",,,Race/Ethnicity,"Black, non-Hispanic",36,RACE,BLK
2018,2018,WI,Wisconsin,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,73.5,73.5,56,94.8,Race/Ethnicity,Asian or Pacific Islander,55,RACE,API
2018,2018,NC,North Carolina,NVSS,Diabetes,"cases per 100,000",Crude Rate,104.5,104.5,86.5,122.6,Race/Ethnicity,American Indian or Alaska Native,37,RACE,AIAN
2018,2018,MA,Massachusetts,NVSS,Diabetes,"cases per 100,000",Crude Rate,66.5,66.5,64.3,68.8,Race/Ethnicity,"White, non-Hispanic",25,RACE,WHT
2018,2018,SC,South Carolina,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,52.9,52.9,39.4,69.5,Race/Ethnicity,Hispanic,45,RACE,HIS
2018,2018,NM,New Mexico,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,69.6,69.6,66.4,72.9,Overall,Overall,35,OVERALL,OVR
2018,2018,UT,Utah,NVSS,Diabetes,"cases per 100,000",Age-adjusted Rate,61.9,61.9,58.7,65.1,Race/Ethnicity,"White, non-Hispanic",49,RACE,WHT
2018,2018,MD,Maryland,NVSS,Diabetes,,Number,139,139,,,Race/Ethnicity,Asian or Pacific Islander,24,RACE,API
